# Amorphous forsterite Mg2Sio4, Jager et al. (2003)
# http://www.astro.uni-jena.de/Laboratory/OCDB/amsilicates.html

# Wavelength [micron] - Real part - Imaginary part

5893.32253	1.60767	2.8E-4
5903.86515	1.6077	2.8E-4
5914.40776	1.60772	2.8E-4
5924.95038	1.60775	2.73529E-4
5935.493	1.60778	2.7E-4
5946.03561	1.6078	2.7E-4
5956.57823	1.60783	2.7E-4
5967.12085	1.60785	2.7E-4
5977.66346	1.60787	2.7E-4
5988.20608	1.60791	2.7E-4
5998.74869	1.60793	2.7E-4
6009.29131	1.60795	2.63259E-4
6019.83393	1.60798	2.6E-4
6030.37654	1.608	2.6E-4
6040.91916	1.60803	2.6E-4
6051.46178	1.60805	2.6E-4
6062.00439	1.60807	2.6E-4
6072.54701	1.6081	2.6E-4
6083.08963	1.60812	2.6E-4
6093.63224	1.60814	2.52989E-4
6104.17486	1.60817	2.5E-4
6114.71747	1.60819	2.5E-4
6125.26009	1.60822	2.5E-4
6135.80271	1.60824	2.5E-4
6146.34532	1.60826	2.5E-4
6156.88794	1.60829	2.5E-4
6167.43056	1.60832	2.5E-4
6177.97317	1.60833	2.5E-4
6188.51579	1.60836	2.5E-4
6199.05841	1.60838	2.5E-4
6209.60102	1.6084	2.5E-4
6220.14364	1.60843	2.47584E-4
6230.68625	1.60845	2.4E-4
6241.22887	1.60847	2.4E-4
6251.77149	1.6085	2.4E-4
6262.3141	1.60852	2.4E-4
6272.85672	1.60854	2.4E-4
6283.39934	1.60856	2.4E-4
6293.94195	1.60858	2.4E-4
6304.48457	1.60861	2.4E-4
6315.02718	1.60862	2.4E-4
6325.5698	1.60865	2.39746E-4
6336.11242	1.60867	2.30962E-4
6346.65503	1.60869	2.3E-4
6357.19765	1.60871	2.3E-4
6367.74027	1.60873	2.3E-4
6378.28288	1.60875	2.3E-4
6388.8255	1.60878	2.3E-4
6399.36812	1.6088	2.3E-4
6409.91073	1.60882	2.3E-4
6420.45335	1.60884	2.3E-4
6430.99596	1.60886	2.3E-4
6441.53858	1.60887	2.23125E-4
6452.0812	1.6089	2.2E-4
6462.62381	1.60892	2.2E-4
6473.16643	1.60894	2.2E-4
6483.70905	1.60896	2.2E-4
6494.25166	1.60898	2.2E-4
6504.79428	1.609	2.2E-4
6515.3369	1.60902	2.2E-4
6525.87951	1.60904	2.2E-4
6536.42213	1.60906	2.2E-4
6546.96474	1.60908	2.2E-4
6557.50736	1.6091	2.2E-4
6568.04998	1.60912	2.1772E-4
6578.59259	1.60914	2.1E-4
6589.13521	1.60916	2.1E-4
6599.67783	1.60918	2.1E-4
6610.22044	1.60919	2.1E-4
6620.76306	1.60921	2.1E-4
6631.30567	1.60923	2.1E-4
6641.84829	1.60926	2.1E-4
6652.39091	1.60928	2.1E-4
